metric_id,employee_id,work_hours_per_week,ai_tools_daily,deadline_pressure_score,job_change_intention
1011,1011,54,0,4.4,1
1012,1012,51,1,7.2,0
1013,1013,57,1,5.3,0
1014,1014,48,0,7,0
1015,1015,51,1,7.3,0
1016,1016,58,0,8.2,0
1017,1017,45,1,6.6,0
1018,1018,44,1,6.8,0
1019,1019,51,1,5.2,0
1020,1020,57,1,6.3,0
1021,1021,43,1,4.9,1
1022,1022,45,1,6.8,0
1023,1023,35,1,5.6,0
1024,1024,48,1,3.1,1
1025,1025,42,1,7.4,0
1026,1026,46,0,7.5,1
1027,1027,42,0,8,0
1028,1028,43,0,3.1,1
1029,1029,51,0,5.7,0
1030,1030,51,1,5.2,0
1031,1031,46,0,6.9,0
1032,1032,45,0,8.5,0
1033,1033,45,1,3.4,0
1034,1034,55,1,7.2,1
1035,1035,54,1,7.2,1
1036,1036,59,1,9.9,1
1037,1037,52,1,8.5,0
1038,1038,43,0,7.5,1
1039,1039,44,1,3.1,0
1040,1040,53,0,8.8,0
1041,1041,49,0,8.4,1
1042,1042,47,1,4.6,0
1043,1043,47,1,4.5,0
1044,1044,51,1,5.7,0
1045,1045,43,1,5.5,0
1046,1046,56,1,5.9,1
1047,1047,46,1,6.7,0
1048,1048,47,1,8.4,1
1049,1049,41,1,8.3,1
1050,1050,48,1,6.2,1
1051,1051,51,1,7.2,1
1052,1052,50,1,3.1,0
1053,1053,46,0,6.6,0
1054,1054,50,0,6.4,1
1055,1055,51,0,6.4,1
1056,1056,46,1,4.6,0
1057,1057,48,0,7.1,0
1058,1058,45,1,7.4,1
1059,1059,44,0,7,0
1060,1060,47,0,8.6,0
1061,1061,50,1,8.1,0
1062,1062,53,1,5.8,0
1063,1063,41,1,7.2,0
1064,1064,46,0,7.5,0
1065,1065,54,1,7.8,1
1066,1066,42,1,4.5,0
1067,1067,35,1,8.2,1
1068,1068,50,1,7.1,0
1069,1069,54,1,7,1
1070,1070,42,1,6.5,1
1071,1071,55,1,7.7,1
1072,1072,49,1,5.4,0
1073,1073,53,0,8.3,0
1074,1074,41,0,6.9,0
1075,1075,39,1,8.2,1
1076,1076,51,1,7.8,1
1077,1077,39,1,5.4,0
1078,1078,35,0,4.1,0
1079,1079,53,1,5.5,0
1080,1080,40,0,8.3,0
1081,1081,47,1,5.6,1
1082,1082,52,0,7,0
1083,1083,46,1,5.1,1
1084,1084,44,1,8.6,0
1085,1085,51,1,5.8,0
1086,1086,49,1,7.2,0
1087,1087,51,1,7.9,0
1088,1088,41,1,4.5,0
1089,1089,45,1,5.7,0
1090,1090,41,0,6.8,1
1091,1091,41,1,5.5,0
1092,1092,53,0,7.5,1
1093,1093,40,0,3.9,0
1094,1094,47,1,8.5,0
1095,1095,53,1,6.8,1
1096,1096,49,1,5.9,1
1097,1097,49,1,2.6,0
1098,1098,48,1,3.5,1
1099,1099,54,1,7.9,0
1100,1100,56,1,7.9,1
1101,1101,42,1,8,0
1102,1102,48,1,7,0
1103,1103,46,1,6.3,1
1104,1104,53,1,9.6,0
1105,1105,52,1,7.6,0
1106,1106,46,0,6,0
1107,1107,42,0,10,0
1108,1108,47,1,4,1
1109,1109,41,0,8.7,1
1110,1110,39,1,6.2,1
1111,1111,47,0,6.8,0
1112,1112,49,1,3.4,0
1113,1113,47,0,5.3,0
1114,1114,39,1,4,0
1115,1115,43,0,9,1
1116,1116,48,0,7.3,0
1117,1117,46,1,9.6,0
1118,1118,47,1,8.9,1
1119,1119,43,1,6.8,0
1120,1120,51,1,7.8,0
1121,1121,48,1,8.4,0
1122,1122,44,1,4.1,0
1123,1123,52,0,8.4,0
1124,1124,50,1,7.1,0
1125,1125,48,1,10,1
1126,1126,52,1,7.2,0
1127,1127,47,1,7.4,0
1128,1128,47,1,6.5,0
1129,1129,48,0,5.1,0
1130,1130,54,1,7.9,0
1131,1131,41,1,6.3,1
1132,1132,46,0,7,0
1133,1133,49,1,5.6,0
1134,1134,53,0,8,0
1135,1135,43,1,4.6,1
1136,1136,51,0,10,0
1137,1137,47,0,7.1,0
1138,1138,41,1,7.8,0
1139,1139,49,0,6.4,0
1140,1140,42,1,6.4,0
1141,1141,41,1,7.9,0
1142,1142,46,1,5.5,0
1143,1143,37,0,7.1,1
1144,1144,57,1,6.8,0
1145,1145,50,0,7.1,0
1146,1146,43,0,4.5,0
1147,1147,48,1,3.9,0
1148,1148,42,1,7.8,0
1149,1149,55,0,5.1,0
1150,1150,50,1,10,0
1151,1151,47,1,9.8,1
1152,1152,44,1,5.6,0
1153,1153,48,1,7.1,0
1154,1154,43,1,5.5,0
1155,1155,47,1,7.2,1
1156,1156,56,0,5.4,1
1157,1157,45,0,9,0
1158,1158,54,0,8.6,0
1159,1159,42,1,8,1
1160,1160,51,1,7.7,0
1161,1161,56,0,7,0
1162,1162,49,1,6.9,0
1163,1163,65,1,9.1,1
1164,1164,41,1,4,0
1165,1165,47,0,9.5,0
1166,1166,49,1,6.9,1
1167,1167,45,1,4.7,0
1168,1168,44,1,9.9,0
1169,1169,50,1,6.5,0
1170,1170,48,1,10,0
1171,1171,54,1,5.7,0
1172,1172,44,1,4,1
1173,1173,47,1,5.9,0
1174,1174,41,1,6.7,1
1175,1175,53,0,7.2,0
1176,1176,50,1,2.4,0
1177,1177,51,1,7.8,1
1178,1178,47,1,4.6,0
1179,1179,57,0,7.3,0
1180,1180,42,1,6.9,0
1181,1181,52,0,7,0
1182,1182,47,1,4.8,1
1183,1183,48,1,8,1
1184,1184,39,1,7.8,1
1185,1185,44,0,7.8,0
1186,1186,57,1,5.4,0
1187,1187,55,0,6,0
1188,1188,54,1,8.2,0
1189,1189,48,1,7.9,0
1190,1190,58,1,3,0
1191,1191,48,1,8,0
1192,1192,44,1,7.2,0
1193,1193,49,0,6.9,1
1194,1194,38,1,7.2,0
1195,1195,37,1,3.4,0
1196,1196,46,1,2.9,0
1197,1197,50,1,9.2,0
1198,1198,44,1,8.6,0
1199,1199,51,0,4.5,0
1200,1200,44,1,3.7,0
1201,1201,50,0,4.7,0
1202,1202,54,1,5.2,1
1203,1203,55,1,8.9,0
1204,1204,42,1,3.9,0
1205,1205,54,1,5.4,0
1206,1206,53,1,7.2,0
1207,1207,45,1,6,0
1208,1208,45,1,5.5,1
1209,1209,40,1,5,0
1210,1210,53,1,8,0
1211,1211,49,1,5.9,0
1212,1212,42,1,3.2,0
1213,1213,39,1,4.4,0
1214,1214,39,1,7.1,1
1215,1215,47,1,7.4,0
1216,1216,51,0,7,0
1217,1217,38,1,6.7,1
1218,1218,48,1,5.6,0
1219,1219,43,1,5.1,0
1220,1220,50,0,6.3,1
1221,1221,43,1,9.3,0
1222,1222,42,0,6.7,0
1223,1223,53,1,5.4,1
1224,1224,42,1,9.7,0
1225,1225,42,1,5.8,1
1226,1226,55,1,6,1
1227,1227,42,1,4.8,0
1228,1228,43,1,4.3,0
1229,1229,52,1,6.8,0
1230,1230,50,1,8.7,1
1231,1231,48,1,9,0
1232,1232,47,1,7.5,0
1233,1233,46,1,5.1,0
1234,1234,47,1,7.8,0
1235,1235,43,1,8.9,0
1236,1236,49,1,5.1,0
1237,1237,45,1,5.5,0
1238,1238,45,0,3.6,0
1239,1239,56,1,7.7,0
1240,1240,39,0,6.2,0
1241,1241,52,1,4.3,1
1242,1242,48,1,6.4,0
1243,1243,55,0,3.6,0
1244,1244,43,0,6.2,0
1245,1245,47,1,7.6,1
1246,1246,44,1,7.2,0
1247,1247,56,1,9.5,0
1248,1248,43,0,8.5,0
1249,1249,40,1,5.5,0
1250,1250,44,1,7.2,0
1251,1251,45,1,7.1,1
1252,1252,47,1,5.6,0
1253,1253,47,1,4.4,0
1254,1254,42,1,8.8,0
1255,1255,51,1,3.8,0
1256,1256,56,1,5.7,0
1257,1257,45,1,5.4,0
1258,1258,36,1,7.4,0
1259,1259,43,1,5.7,0
1260,1260,44,0,7.2,0
1261,1261,41,1,6.8,1
1262,1262,51,1,3.8,0
1263,1263,44,0,6.8,1
1264,1264,44,1,6,1
1265,1265,49,1,9.7,0
1266,1266,47,1,5.5,0
1267,1267,40,1,7.7,0
1268,1268,49,1,6,0
1269,1269,50,1,4.7,1
1270,1270,45,0,7.3,0
1271,1271,47,1,9.1,0
1272,1272,43,1,8.5,0
1273,1273,47,0,6.3,1
1274,1274,50,0,8.2,0
1275,1275,44,1,5.8,0
1276,1276,47,1,8.9,1
1277,1277,41,0,7.4,0
1278,1278,54,1,4.3,0
1279,1279,57,0,5.8,0
1280,1280,49,1,6.1,0
1281,1281,46,1,5.7,0
1282,1282,47,1,8.1,0
1283,1283,58,1,5.6,1
1284,1284,45,1,9.8,1
1285,1285,49,1,6.6,0
1286,1286,47,1,4.6,0
1287,1287,57,1,6.1,0
1288,1288,38,1,5.3,0
1289,1289,46,1,4,0
1290,1290,37,1,6.7,0
1291,1291,50,1,6.7,1
1292,1292,47,0,7.5,0
1293,1293,42,0,8.8,0
1294,1294,43,1,5.4,1
1295,1295,45,1,4.5,1
1296,1296,50,1,6.5,0
1297,1297,45,1,7.4,0
1298,1298,47,1,6.6,0
1299,1299,44,0,7.4,1
1300,1300,38,1,7.2,1
1301,1301,50,1,6.8,0
1302,1302,49,0,2.7,0
1303,1303,41,0,5.8,0
1304,1304,47,1,9.8,0
1305,1305,54,1,6.7,1
1306,1306,47,1,2.8,0
1307,1307,49,1,7,0
1308,1308,45,0,7.4,0
1309,1309,48,1,9.3,1
1310,1310,50,1,8.2,0
1311,1311,47,1,6.8,1
1312,1312,45,0,3.8,1
1313,1313,42,1,7.5,0
1314,1314,59,1,10,1
1315,1315,47,1,7.2,1
1316,1316,51,1,4,0
1317,1317,47,1,3.9,0
1318,1318,45,0,1.9,0
1319,1319,49,1,4.1,1
1320,1320,58,1,6.6,0
1321,1321,36,0,6.2,0
1322,1322,52,0,4.9,0
1323,1323,52,1,7.8,0
1324,1324,42,1,6.3,1
1325,1325,46,0,9.2,1
1326,1326,48,0,7.1,0
1327,1327,50,1,3.6,1
1328,1328,41,1,8.9,0
1329,1329,46,1,6,0
1330,1330,44,1,7.1,1
1331,1331,47,0,1.2,1
1332,1332,42,1,7.4,0
1333,1333,49,0,3.8,0
1334,1334,48,1,3.9,0
1335,1335,45,1,7.8,0
1336,1336,44,0,6.6,1
1337,1337,36,1,6.2,0
1338,1338,42,1,5.1,0
1339,1339,45,1,10,0
1340,1340,43,1,6.6,0
1341,1341,41,1,3.7,0
1342,1342,46,1,5.6,0
1343,1343,47,0,5.4,0
1344,1344,44,0,8.7,0
1345,1345,46,1,5.1,0
1346,1346,52,1,6.1,1
1347,1347,48,1,9.6,0
1348,1348,46,1,7.5,1
1349,1349,55,0,6.3,0
1350,1350,55,1,5.7,0
1351,1351,45,0,6.4,0
1352,1352,42,1,8.2,1
1353,1353,39,1,5.8,1
1354,1354,49,1,6.7,0
1355,1355,65,1,9.9,0
1356,1356,53,1,8.3,0
1357,1357,48,1,5.3,0
1358,1358,38,0,6.1,0
1359,1359,56,1,5.9,0
1360,1360,53,1,6.2,1
1361,1361,41,0,2.5,0
1362,1362,50,1,5.7,0
1363,1363,57,0,8.5,0
1364,1364,42,1,7.7,0
1365,1365,51,1,10,1
1366,1366,40,1,7.1,0
1367,1367,45,0,8.2,0
1368,1368,43,0,6.7,0
1369,1369,51,1,8.2,1
1370,1370,43,1,8,0
1371,1371,49,1,4.9,0
1372,1372,48,0,6.8,0
1373,1373,54,1,7.8,0
1374,1374,45,1,5.5,0
1375,1375,50,1,2.4,0
1376,1376,46,1,3.1,1
1377,1377,37,0,4.6,0
1378,1378,47,0,6.2,1
1379,1379,51,0,6.9,0
1380,1380,35,1,6.6,0
1381,1381,44,1,9.7,1
1382,1382,48,1,8.6,0
1383,1383,40,1,5.6,0
1384,1384,51,0,7,0
1385,1385,50,1,6,0
1386,1386,53,0,5.5,1
1387,1387,51,1,8.6,0
1388,1388,53,1,4.8,1
1389,1389,48,1,9.8,0
1390,1390,45,0,6.9,1
1391,1391,46,1,3.8,0
1392,1392,46,1,10,1
1393,1393,40,1,6.7,0
1394,1394,49,1,10,0
1395,1395,51,1,7.9,1
1396,1396,42,0,7.6,0
1397,1397,39,1,9.8,0
1398,1398,53,1,8.2,1
1399,1399,49,1,5.2,0
1400,1400,51,1,4.1,1
1401,1401,39,1,4.1,0
1402,1402,39,0,4.9,0
1403,1403,51,0,7.1,0
1404,1404,49,1,6,0
1405,1405,52,1,2.3,0
1406,1406,35,1,9.6,1
1407,1407,46,1,6.2,0
1408,1408,50,1,8.7,0
1409,1409,49,1,2.5,1
1410,1410,42,1,5.8,0
1411,1411,42,1,7.3,1
1412,1412,48,0,10,0
1413,1413,41,1,9.4,0
1414,1414,45,1,4.1,0
1415,1415,50,1,8.6,0
1416,1416,45,1,7.8,1
1417,1417,46,1,7.8,0
1418,1418,51,1,4.4,1
1419,1419,46,0,4.9,0
1420,1420,49,1,5.6,0
1421,1421,48,1,6,0
1422,1422,51,0,6.9,0
1423,1423,43,0,6.2,0
1424,1424,45,0,7.8,0
1425,1425,49,1,4.5,0
1426,1426,40,1,9.1,1
1427,1427,45,0,6.5,0
1428,1428,41,0,7.2,0
1429,1429,48,0,7.4,1
1430,1430,53,0,8.2,1
1431,1431,46,0,7.4,0
1432,1432,40,0,6.7,0
1433,1433,39,0,8.9,0
1434,1434,42,1,10,0
1435,1435,50,0,4.4,0
1436,1436,51,1,5.9,0
1437,1437,51,0,7.8,1
1438,1438,46,1,4.9,0
1439,1439,48,1,6.3,1
1440,1440,54,1,8.1,1
1441,1441,61,1,2.6,0
1442,1442,44,0,4.5,1
1443,1443,42,1,6,0
1444,1444,49,1,5.6,0
1445,1445,52,0,6.4,1
1446,1446,49,1,7.5,1
1447,1447,40,1,7.6,0
1448,1448,49,1,8.5,0
1449,1449,39,0,2.6,0
1450,1450,52,1,8.7,1
1451,1451,51,1,5.9,1
1452,1452,39,1,2.9,0
1453,1453,47,1,7.3,0
1454,1454,43,0,8,0
1455,1455,44,1,6.2,0
1456,1456,55,0,8.1,1
1457,1457,51,1,5.8,0
1458,1458,44,0,5.2,0
1459,1459,52,0,5,1
1460,1460,50,1,8.5,0
1461,1461,47,1,6.7,1
1462,1462,49,1,3.5,0
1463,1463,53,0,6.3,1
1464,1464,60,1,8,0
1465,1465,51,1,4.8,0
1466,1466,49,1,5.6,0
1467,1467,50,1,3.6,0
1468,1468,42,1,8,1
1469,1469,43,1,6,0
1470,1470,46,1,10,1
1471,1471,42,0,6,0
1472,1472,56,1,4.7,0
1473,1473,50,1,6.3,0
1474,1474,52,1,8.1,0
1475,1475,53,1,6.8,0
1476,1476,47,0,6.6,1
1477,1477,47,0,6.7,0
1478,1478,44,1,2.8,0
1479,1479,42,1,8.2,0
1480,1480,40,1,6.6,0
1481,1481,52,1,8.6,1
1482,1482,41,1,9,0
1483,1483,43,1,2.9,0
1484,1484,46,1,6.7,1
1485,1485,54,1,8,0
1486,1486,47,0,7,1
1487,1487,47,1,5.9,0
1488,1488,54,0,5.5,0
1489,1489,49,0,5.8,0
1490,1490,56,0,10,1
1491,1491,47,1,8.1,1
1492,1492,53,1,5.5,1
1493,1493,47,0,3.8,0
1494,1494,45,1,7.5,0
1495,1495,48,1,6,0
1496,1496,48,1,6,1
1497,1497,49,1,6.1,0
1498,1498,35,1,9.4,0
1499,1499,45,1,6.4,1
1500,1500,58,1,7,1
1501,1501,46,1,6.9,0
1502,1502,55,0,5.8,1
1503,1503,50,0,5.3,0
1504,1504,56,1,5.8,1
1505,1505,41,0,6.8,0
1506,1506,51,1,6.8,0
1507,1507,35,1,4,0
1508,1508,47,0,6.6,0
1509,1509,47,0,6.5,0
1510,1510,39,0,8.6,1
1511,1511,59,0,6.7,0
1512,1512,49,1,6,0
1513,1513,53,0,5.3,1
1514,1514,61,1,4.5,1
1515,1515,46,0,6,0
1516,1516,46,1,7.4,0
1517,1517,47,0,9.5,1
1518,1518,53,1,5.8,1
1519,1519,45,1,6.2,1
1520,1520,43,1,9,1
1521,1521,51,1,4.4,0
1522,1522,52,0,7.9,0
1523,1523,48,1,6.2,0
1524,1524,52,0,5.9,0
1525,1525,38,1,4.8,0
1526,1526,41,0,5.3,0
1527,1527,44,0,6.5,0
1528,1528,52,1,9,0
1529,1529,49,1,5.3,0
1530,1530,37,1,6,0
1531,1531,43,1,6.3,0
1532,1532,50,1,7.8,0
1533,1533,61,1,10,0
1534,1534,48,1,6.6,0
1535,1535,53,1,7.1,1
1536,1536,46,1,6.7,0
1537,1537,48,1,8.1,1
1538,1538,43,1,5.1,0
1539,1539,55,1,6.3,0
1540,1540,40,1,7.1,1
1541,1541,51,0,4.1,1
1542,1542,44,1,4.1,0
1543,1543,50,1,5.4,0
1544,1544,46,0,7.8,0
1545,1545,49,1,4.1,1
1546,1546,44,0,5.5,0
1547,1547,44,1,6,1
1548,1548,41,1,6.3,0
1549,1549,48,1,4.2,1
1550,1550,49,0,7.1,0
1551,1551,44,0,8.6,0
1552,1552,42,1,7.4,0
1553,1553,48,1,6.9,0
1554,1554,52,0,2.8,0
1555,1555,36,1,5.3,1
1556,1556,52,0,7.9,0
1557,1557,50,1,4.3,1
1558,1558,46,1,4.5,0
1559,1559,44,0,5.4,1
1560,1560,57,1,7.9,1
1561,1561,58,1,6.4,0
1562,1562,45,0,7.6,1
1563,1563,50,1,3.7,1
1564,1564,45,1,8.1,0
1565,1565,45,1,5.8,1
1566,1566,41,1,8,0
1567,1567,48,1,6.9,1
1568,1568,48,0,6.8,0
1569,1569,47,0,8.2,0
1570,1570,49,1,8.3,1
1571,1571,50,1,5.1,0
1572,1572,47,1,7.4,0
1573,1573,43,1,6.7,1
1574,1574,45,1,10,1
1575,1575,49,0,4.4,1
1576,1576,57,1,7.3,1
1577,1577,52,1,4.8,1
1578,1578,44,1,7,0
1579,1579,38,1,7.8,0
1580,1580,54,0,5.5,0
1581,1581,40,1,7.3,0
1582,1582,36,1,4.8,0
1583,1583,53,1,8.5,0
1584,1584,48,1,8.1,1
1585,1585,49,1,5.5,0
1586,1586,47,0,7.7,0
1587,1587,46,1,1,0
1588,1588,38,1,6.7,0
1589,1589,54,1,3.3,0
1590,1590,50,1,5.2,0
1591,1591,50,1,3.3,0
1592,1592,41,0,5.1,0
1593,1593,39,1,4.5,0
1594,1594,57,1,7.4,1
1595,1595,47,1,3.9,1
1596,1596,43,1,6.4,0
1597,1597,40,1,7,0
1598,1598,57,1,7.5,1
1599,1599,50,1,7.5,0
1600,1600,55,0,8.3,1
1601,1601,58,1,3.8,0
1602,1602,45,0,4.7,0
1603,1603,59,1,10,1
1604,1604,50,0,7.8,1
1605,1605,54,0,4.2,0
1606,1606,51,0,1.9,0
1607,1607,49,1,4.6,0
1608,1608,43,1,4.1,0
1609,1609,47,1,9.6,0
1610,1610,57,1,8,0
1611,1611,43,1,9.2,0
1612,1612,41,1,3.2,0
1613,1613,39,1,3.6,0
1614,1614,42,1,4.7,1
1615,1615,52,0,3.6,1
1616,1616,47,0,7.3,1
1617,1617,44,1,5.2,1
1618,1618,45,1,7,1
1619,1619,49,1,6.1,1
1620,1620,39,0,7.7,0
1621,1621,45,0,4.5,0
1622,1622,55,1,10,0
1623,1623,46,0,4.9,0
1624,1624,43,1,8.7,0
1625,1625,50,0,8.3,0
1626,1626,39,1,9.6,0
1627,1627,56,1,6.9,1
1628,1628,47,1,8.4,1
1629,1629,54,1,6.6,1
1630,1630,43,1,5.1,0
1631,1631,43,1,3,0
1632,1632,51,1,8.1,0
1633,1633,41,1,7.1,0
1634,1634,55,0,8.8,0
1635,1635,45,1,7.5,0
1636,1636,39,1,7.1,0
1637,1637,44,0,7,0
1638,1638,48,0,7.6,0
1639,1639,49,1,4.8,0
1640,1640,44,1,4.5,1
1641,1641,55,1,5.7,0
1642,1642,39,1,7.3,1
1643,1643,53,1,7.7,0
1644,1644,38,1,3.5,0
1645,1645,41,1,7.9,0
1646,1646,44,1,7.1,0
1647,1647,44,1,4.8,0
1648,1648,52,1,8.8,0
1649,1649,41,0,4.7,0
1650,1650,48,0,3.4,0
1651,1651,57,0,5.5,1
1652,1652,48,1,4.6,0
1653,1653,47,0,6.2,0
1654,1654,53,1,6.7,1
1655,1655,41,1,7.9,1
1656,1656,46,1,3.3,1
1657,1657,48,1,7.5,0
1658,1658,48,1,5,0
1659,1659,43,0,6.1,0
1660,1660,40,1,7.5,0
1661,1661,60,1,7.4,0
1662,1662,50,1,7.8,1
1663,1663,47,0,4.6,0
1664,1664,52,1,6.2,1
1665,1665,53,0,7.6,0
1666,1666,44,1,8.7,1
1667,1667,38,0,6.2,0
1668,1668,39,1,7.5,0
1669,1669,45,1,9.6,0
1670,1670,52,1,5.8,1
1671,1671,47,1,9.5,0
1672,1672,50,1,7.1,0
1673,1673,54,1,5.9,0
1674,1674,42,1,4.5,0
1675,1675,53,1,5,1
1676,1676,42,1,7,0
1677,1677,46,1,8.4,0
1678,1678,51,1,8.5,0
1679,1679,45,0,5.2,0
1680,1680,50,1,7.5,0
1681,1681,52,1,6.7,1
1682,1682,52,1,7.8,0
1683,1683,52,1,5.6,0
1684,1684,35,0,5.1,0
1685,1685,37,1,2.9,0
1686,1686,40,1,6.6,0
1687,1687,55,0,4.7,0
1688,1688,47,1,6.9,0
1689,1689,55,1,3.8,0
1690,1690,36,1,6.2,0
1691,1691,45,1,7.2,0
1692,1692,46,1,5.9,0
1693,1693,58,0,6.1,0
1694,1694,36,1,8.1,0
1695,1695,46,0,8,0
1696,1696,42,1,5.3,0
1697,1697,49,1,8.1,1
1698,1698,51,1,4.9,0
1699,1699,46,0,6.5,0
1700,1700,43,1,8.6,1
1701,1701,46,0,5.6,0
1702,1702,41,1,8.1,0
1703,1703,39,0,7.5,0
1704,1704,41,1,5.4,0
1705,1705,47,0,9.8,0
1706,1706,46,1,6.1,0
1707,1707,45,1,6.7,1
1708,1708,45,1,5,0
1709,1709,43,1,10,0
1710,1710,35,1,6.1,0
1711,1711,50,0,3.6,0
1712,1712,39,1,4.9,0
1713,1713,49,1,7,0
1714,1714,47,1,8.9,1
1715,1715,46,1,4.8,1
1716,1716,35,1,2,0
1717,1717,51,1,6.2,0
1718,1718,48,1,7.1,0
1719,1719,51,0,6.7,0
1720,1720,52,1,4.4,0
1721,1721,47,1,4.7,0
1722,1722,46,0,7.1,0
1723,1723,42,1,7.1,1
1724,1724,45,0,2.9,0
1725,1725,56,0,5.7,0
1726,1726,60,1,5.7,1
1727,1727,56,0,7.2,0
1728,1728,37,1,5.2,0
1729,1729,57,0,7.5,1
1730,1730,45,1,7.1,0
1731,1731,58,1,6.3,1
1732,1732,43,1,9.1,0
1733,1733,43,1,7,0
1734,1734,52,1,5.3,0
1735,1735,51,0,6.9,0
1736,1736,51,0,8.2,1
1737,1737,48,1,5.6,0
1738,1738,39,1,6.9,0
1739,1739,46,1,6.2,0
1740,1740,39,1,8.2,0
1741,1741,39,1,7.6,0
1742,1742,44,1,8.6,1
1743,1743,46,1,4.8,0
1744,1744,43,1,5.7,0
1745,1745,56,1,9,1
1746,1746,48,1,9.1,1
1747,1747,46,1,6.5,0
1748,1748,52,0,6.2,0
1749,1749,43,1,6,0
1750,1750,41,1,6,0
1751,1751,42,1,5.1,0
1752,1752,48,1,5,0
1753,1753,48,1,8.4,0
1754,1754,46,1,6.3,1
1755,1755,44,1,5.7,1
1756,1756,53,1,3.5,0
1757,1757,50,1,9.4,0
1758,1758,43,1,7.6,0
1759,1759,42,1,3.9,0
1760,1760,45,1,7.7,0
1761,1761,52,0,5.9,0
1762,1762,48,1,6,0
1763,1763,46,1,8.1,0
1764,1764,50,1,6,1
1765,1765,52,1,8.4,0
1766,1766,46,1,5.2,0
1767,1767,46,1,7.6,0
1768,1768,48,1,3.5,1
1769,1769,51,0,8.1,1
1770,1770,43,0,6.3,1
1771,1771,44,0,7.4,1
1772,1772,46,1,7.5,0
1773,1773,35,1,7.9,0
1774,1774,50,0,7.6,0
1775,1775,49,1,5.8,0
1776,1776,49,1,8.8,0
1777,1777,36,1,8.1,1
1778,1778,48,1,5.6,0
1779,1779,49,1,5,0
1780,1780,43,1,5.3,1
1781,1781,55,1,5.2,1
1782,1782,50,0,7.9,0
1783,1783,53,0,6.9,1
1784,1784,43,1,7.9,0
1785,1785,41,1,7.7,0
1786,1786,43,1,9.3,0
1787,1787,45,1,3,1
1788,1788,42,1,7.8,0
1789,1789,44,1,7.4,1
1790,1790,49,0,3.5,1
1791,1791,45,1,5,0
1792,1792,47,0,3.8,0
1793,1793,44,1,4.8,1
1794,1794,42,1,7,1
1795,1795,47,0,7.9,1
1796,1796,49,0,3,0
1797,1797,44,1,5.3,0
1798,1798,48,0,7.3,1
1799,1799,48,1,6,1
1800,1800,42,1,9.1,0
1801,1801,48,1,8.8,1
1802,1802,48,1,6.8,0
1803,1803,55,1,6.2,0
1804,1804,51,0,6.4,0
1805,1805,46,1,5.2,0
1806,1806,39,0,7.9,1
1807,1807,51,1,4.5,0
1808,1808,49,1,6.5,0
1809,1809,48,1,7.4,0
1810,1810,51,0,4.3,0
1811,1811,41,1,8.5,1
1812,1812,43,1,10,0
1813,1813,49,1,6.4,0
1814,1814,44,0,9.5,0
1815,1815,42,0,6.9,0
1816,1816,46,1,5.3,1
1817,1817,45,1,4.1,0
1818,1818,38,1,5.4,0
1819,1819,45,1,4.9,0
1820,1820,48,1,5.2,0
1821,1821,44,0,5.2,0
1822,1822,46,1,2.9,0
1823,1823,41,1,7.1,1
1824,1824,45,1,7.4,1
1825,1825,58,1,4.8,0
1826,1826,52,1,4.3,0
1827,1827,47,0,5.8,0
1828,1828,50,1,5.1,0
1829,1829,45,1,7,0
1830,1830,49,1,8.3,0
1831,1831,50,1,4.6,1
1832,1832,47,1,9.5,0
1833,1833,47,1,5.2,0
1834,1834,54,0,5.6,1
1835,1835,48,1,4.8,0
1836,1836,54,0,9,0
1837,1837,44,1,7.2,0
1838,1838,45,0,4.9,0
1839,1839,53,0,8.5,1
1840,1840,49,1,6.8,0
1841,1841,39,0,5.3,0
1842,1842,53,1,6.7,0
1843,1843,45,1,5.3,0
1844,1844,50,0,3.8,1
1845,1845,52,0,3.4,0
1846,1846,43,1,6.5,0
1847,1847,49,1,4.9,0
1848,1848,46,1,8,0
1849,1849,44,1,4.2,0
1850,1850,46,0,6.1,0
1851,1851,51,1,3.5,1
1852,1852,47,1,7.3,0
1853,1853,40,1,9.3,0
1854,1854,46,1,6.5,0
1855,1855,38,1,2.4,1
1856,1856,44,1,4.4,0
1857,1857,53,0,7,0
1858,1858,47,1,5.5,1
1859,1859,54,1,8.9,1
1860,1860,40,0,7.5,0
1861,1861,47,1,4.7,0
1862,1862,55,0,1.9,0
1863,1863,43,1,4.5,0
1864,1864,46,0,7.6,1
1865,1865,51,1,6.1,0
1866,1866,38,1,8.6,0
1867,1867,48,1,6.6,0
1868,1868,53,0,5.8,0
1869,1869,53,1,4.1,0
1870,1870,47,1,6.2,1
1871,1871,48,0,6.5,1
1872,1872,45,1,5.6,1
1873,1873,54,1,6,1
1874,1874,39,1,7,0
1875,1875,40,1,5.4,0
1876,1876,47,1,5.2,0
1877,1877,51,1,10,0
1878,1878,35,1,7,0
1879,1879,43,0,4.2,1
1880,1880,54,1,7.2,0
1881,1881,55,1,4.9,0
1882,1882,47,1,6,1
1883,1883,48,1,8.1,0
1884,1884,47,1,7.6,0
1885,1885,51,1,8,1
1886,1886,49,0,9.6,0
1887,1887,50,0,4.7,1
1888,1888,56,1,3,1
1889,1889,41,0,7.3,0
1890,1890,56,1,4.9,1
1891,1891,54,0,6.8,1
1892,1892,52,1,5.8,1
1893,1893,49,1,5.7,0
1894,1894,42,1,4.7,0
1895,1895,45,1,9.4,0
1896,1896,49,1,6.9,0
1897,1897,52,1,6.9,0
